yyyymm,link
201102,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data0/adaptor.mars.internal-1695102356.627779-23175-10-b242b84e-eff3-4d5b-b249-7f2ebc71ea43.nc
201103,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data8/adaptor.mars.internal-1695102528.3307867-16894-4-f4f28596-7e58-44f4-93d0-beeed0031b78.nc
201104,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data1/adaptor.mars.internal-1695102697.300192-13277-5-f3c25055-be4a-480c-9232-d9ea15c7e9cd.nc
201105,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data9/adaptor.mars.internal-1695102879.4046261-5668-1-25e672de-b2bf-4436-b741-495284b23c47.nc
201106,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data1/adaptor.mars.internal-1695103067.7163062-11173-13-681325b6-33a2-448a-a9a7-5bbf973038a7.nc
201107,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data1/adaptor.mars.internal-1695103231.2393377-29730-16-486d7f86-4e90-4938-bf8d-bf0c5304f758.nc
201108,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data3/adaptor.mars.internal-1695103412.717642-13886-2-22f5918d-0b8d-4f68-b711-31be4b6e52f6.nc
201109,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data4/adaptor.mars.internal-1695103664.2500815-14876-9-0537c5d2-d383-4e3e-82d8-d4ca62e25a69.nc
201110,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data8/adaptor.mars.internal-1695103849.9544377-27954-7-5091a2dc-0899-43f4-8300-df06f3c2aaa4.nc
201111,https://download-0005-clone.copernicus-climate.eu/cache-compute-0005/cache/data7/adaptor.mars.internal-1695104019.241284-9782-2-44d9f114-2b53-4430-bf37-5420430fda19.nc
201112,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data3/adaptor.mars.internal-1695104165.8493402-4075-2-2f072783-8f9e-4a39-b999-eab3d4e22d31.nc
201201,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data7/adaptor.mars.internal-1695104298.623538-15341-7-07ab697c-6702-40fd-ab2f-cc217299f820.nc
201202,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data3/adaptor.mars.internal-1695111102.2381892-21437-12-7e3b2fdc-bec7-48f8-94fa-16633c422d58.nc
201203,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data0/adaptor.mars.internal-1695111247.6723337-9066-15-9e13d55b-5ac4-41d3-a78e-112fd7ad99d8.nc
201204,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data5/adaptor.mars.internal-1695111506.9166582-22340-1-d6bd9a9f-a7bb-44f6-a64f-065d92cda385.nc
201205,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data6/adaptor.mars.internal-1695111672.3315964-20116-12-e18a0823-9b31-4914-8eca-a20369781c78.nc
201206,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data1/adaptor.mars.internal-1695111949.8913128-31902-13-097a527b-aba2-409a-a201-dc971f07b6b4.nc
