yyyymm,link
198304,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data0/adaptor.mars.internal-1694040896.9455175-15318-1-c15a4c76-347d-4c7e-8033-bb2177e40bea.nc
198305,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data7/adaptor.mars.internal-1694040931.5323148-32562-19-97e1a3c0-8338-4efa-a64d-1444dd3b7766.nc
198306,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data2/adaptor.mars.internal-1694040964.5770092-20986-5-106d8313-bf65-4912-be18-bf1bb0f5b3e0.nc
198307,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data9/adaptor.mars.internal-1694040987.294545-13750-2-b2c35c3e-e876-496c-b94a-ceae8712a8eb.nc
198308,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data7/adaptor.mars.internal-1694041020.5259519-17837-6-cc0565b6-7bb6-4e80-a564-f320adb72fc5.nc
198309,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data8/adaptor.mars.internal-1694041054.5657058-16211-2-ba5ec246-0073-44ce-96ec-98ac6b059ec8.nc
198310,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data1/adaptor.mars.internal-1694041088.0341685-13720-9-b95169e2-704a-4af2-b40b-a4b8d68890af.nc
198311,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data3/adaptor.mars.internal-1694041110.2679343-15409-7-a44f16be-6a57-4ce2-bd66-621848e0d9b7.nc
198312,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data4/adaptor.mars.internal-1694041163.302158-31693-12-ac467802-e2f8-4e70-8258-84010ddb0897.nc
198401,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data9/adaptor.mars.internal-1694041209.2773812-30981-7-6d7fc8e4-2427-4c58-b31c-f2d3cbc614c8.nc
198402,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data6/adaptor.mars.internal-1694041231.9097207-30641-18-ab5942e5-cd51-4974-a608-13368a4d0792.nc
198403,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data4/adaptor.mars.internal-1694041254.3837926-15397-17-7cdd99ae-0d27-498d-b9d3-90d237c7e298.nc
198404,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data8/adaptor.mars.internal-1694041287.5519648-3824-7-c7f6df1f-aad9-44ec-8019-994a2c515bb5.nc
198405,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data9/adaptor.mars.internal-1694041309.8350904-31835-13-7a7693da-0cee-4923-b3a7-69b544bbbdd4.nc
198406,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data6/adaptor.mars.internal-1694041343.5145323-22671-16-b1802b21-41c6-47dc-a7e4-9deaeabea139.nc
198407,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data1/adaptor.mars.internal-1694041365.89788-1166-2-121c9790-ea18-42e5-9c99-4f4f49f1928a.nc
198408,https://download-0005-clone.copernicus-climate.eu/cache-compute-0005/cache/data7/adaptor.mars.internal-1694041387.3292353-1467-1-b51eaa29-d702-4213-86fb-e6741d9522ae.nc
198409,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data8/adaptor.mars.internal-1694041409.8643312-18478-2-dfc1e2e7-8787-4fcd-bd34-caffdc4915f5.nc
198410,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data1/adaptor.mars.internal-1694041443.772679-19578-3-b99a650b-93f6-4b8d-bfb4-5b14e0d310b3.nc
198411,https://download-0005-clone.copernicus-climate.eu/cache-compute-0005/cache/data0/adaptor.mars.internal-1694041466.2890067-1748-5-1c4ac7d6-5301-4830-9ea7-653fd4731d83.nc
198412,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data0/adaptor.mars.internal-1694041499.9189456-4495-7-85c4a803-e8f1-4955-a444-3dbf14569c59.nc
198501,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data1/adaptor.mars.internal-1694041522.487135-19675-3-2128273d-55a2-4bd0-b37f-2fcbe5be039b.nc
198502,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data1/adaptor.mars.internal-1694041556.1249971-9345-9-65eba4c1-10fe-4234-b601-5bc4cfc9c904.nc
198503,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data1/adaptor.mars.internal-1694041578.5146494-18306-9-1979dfad-3bca-4d96-b715-ed11aed58517.nc
198504,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data0/adaptor.mars.internal-1694041611.7985342-10722-8-125679c8-7810-4e8a-aa1e-dd8e9543609f.nc
198505,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data2/adaptor.mars.internal-1694041646.3619466-18792-14-07e6d308-8cd3-4778-80ef-c9d3f33a5bda.nc
198506,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data4/adaptor.mars.internal-1694041680.2296798-19057-12-8fa92d74-41f5-45c3-9410-c7df60fac1be.nc
198507,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data4/adaptor.mars.internal-1694041713.7249308-3209-15-a55bf5de-8ba9-452c-bd8b-37ddc834aee5.nc
198508,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data1/adaptor.mars.internal-1694041747.3235676-19966-3-a867a956-2c41-4df3-b678-e9982499a703.nc
198509,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data2/adaptor.mars.internal-1694041769.1412861-14606-2-f841bf4a-c25f-4e4c-bf73-8a13334cdcc6.nc
198510,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data9/adaptor.mars.internal-1694041791.42945-12051-10-5f393857-e311-4126-bc18-00e9b5333df9.nc
